id_a,id_b,friendship,proximity,sms,calls
47,54,friend,not_close,not_texted,not_called
18,55,not_friend,close,not_texted,not_called
11,82,not_friend,not_close,not_texted,not_called
28,52,friend,not_close,not_texted,not_called
6,26,friend,not_close,not_texted,not_called
17,51,not_friend,not_close,not_texted,not_called
34,54,not_friend,not_close,not_texted,not_called
9,25,not_friend,not_close,not_texted,not_called
55,66,not_friend,not_close,not_texted,not_called
16,45,not_friend,not_close,not_texted,not_called
15,67,friend,close,not_texted,called
47,78,friend,not_close,not_texted,not_called
23,66,friend,not_close,not_texted,not_called
7,11,friend,close,not_texted,not_called
7,75,not_friend,close,not_texted,not_called
9,65,friend,not_close,not_texted,not_called
41,66,not_friend,not_close,not_texted,not_called
67,78,not_friend,not_close,not_texted,not_called
49,73,not_friend,not_close,not_texted,not_called
55,71,not_friend,close,not_texted,not_called
19,48,friend,close,not_texted,not_called
10,61,not_friend,not_close,not_texted,not_called
51,65,not_friend,close,not_texted,not_called
1,27,not_friend,close,not_texted,not_called
56,80,not_friend,not_close,not_texted,not_called
61,79,not_friend,close,not_texted,not_called
62,67,friend,close,not_texted,not_called
10,17,friend,not_close,not_texted,not_called
37,74,not_friend,not_close,not_texted,not_called
13,28,not_friend,not_close,not_texted,not_called
43,54,friend,not_close,not_texted,not_called
23,71,friend,close,not_texted,not_called
20,33,not_friend,not_close,not_texted,not_called
64,81,friend,not_close,not_texted,not_called
35,59,not_friend,close,not_texted,not_called
15,21,not_friend,close,not_texted,not_called
52,65,friend,close,not_texted,not_called
41,48,not_friend,not_close,not_texted,not_called
40,70,friend,not_close,not_texted,not_called
4,74,not_friend,not_close,not_texted,not_called
24,58,friend,not_close,texted,called
20,42,friend,close,not_texted,called
51,58,not_friend,not_close,not_texted,not_called
25,58,not_friend,not_close,not_texted,not_called
37,79,not_friend,not_close,not_texted,not_called
10,77,not_friend,not_close,not_texted,not_called
44,55,friend,close,not_texted,not_called
28,41,not_friend,not_close,not_texted,not_called
49,59,not_friend,not_close,not_texted,not_called
59,60,not_friend,close,not_texted,not_called
67,76,not_friend,close,not_texted,not_called
5,75,not_friend,close,not_texted,not_called
6,80,friend,not_close,not_texted,not_called
14,79,friend,not_close,not_texted,not_called
2,41,not_friend,not_close,not_texted,not_called
34,76,not_friend,not_close,not_texted,not_called
56,79,not_friend,close,not_texted,not_called
38,56,not_friend,not_close,not_texted,not_called
17,45,friend,not_close,not_texted,not_called
23,28,friend,not_close,not_texted,not_called
19,76,not_friend,not_close,not_texted,not_called
54,83,not_friend,not_close,not_texted,not_called
29,31,not_friend,close,not_texted,not_called
35,37,friend,not_close,not_texted,not_called
11,59,not_friend,close,not_texted,not_called
1,49,not_friend,not_close,not_texted,not_called
8,73,not_friend,not_close,not_texted,not_called
6,48,friend,close,not_texted,not_called
13,72,not_friend,not_close,not_texted,not_called
8,22,not_friend,close,not_texted,not_called
37,38,not_friend,not_close,not_texted,not_called
7,24,friend,close,not_texted,not_called
14,31,not_friend,close,not_texted,not_called
11,35,not_friend,close,not_texted,not_called
6,59,friend,not_close,not_texted,called
2,70,friend,close,not_texted,not_called
2,25,friend,not_close,not_texted,called
28,63,not_friend,not_close,not_texted,not_called
1,47,not_friend,close,not_texted,not_called
79,83,friend,not_close,not_texted,not_called
36,77,friend,not_close,not_texted,called
13,62,not_friend,not_close,not_texted,not_called
16,23,not_friend,not_close,not_texted,not_called
1,67,not_friend,close,not_texted,not_called
18,42,friend,close,not_texted,not_called
64,68,friend,not_close,not_texted,not_called
31,38,not_friend,not_close,not_texted,not_called
19,80,friend,not_close,not_texted,not_called
64,77,not_friend,not_close,not_texted,not_called
14,40,friend,not_close,not_texted,not_called
11,22,not_friend,not_close,not_texted,not_called
63,82,not_friend,not_close,not_texted,not_called
26,82,not_friend,not_close,not_texted,not_called
8,64,friend,not_close,not_texted,not_called
49,55,not_friend,not_close,not_texted,not_called
2,6,friend,not_close,not_texted,not_called
16,52,friend,close,not_texted,not_called
19,56,friend,close,not_texted,not_called
46,57,not_friend,close,not_texted,not_called
21,32,not_friend,close,not_texted,not_called
10,50,not_friend,not_close,not_texted,not_called
7,33,not_friend,not_close,not_texted,not_called
19,30,friend,close,not_texted,not_called
48,84,friend,not_close,not_texted,not_called
55,80,not_friend,not_close,not_texted,not_called
58,61,not_friend,close,not_texted,not_called
37,80,not_friend,not_close,not_texted,not_called
11,57,friend,close,not_texted,not_called
26,68,friend,close,not_texted,not_called
46,70,friend,close,not_texted,not_called
17,70,friend,not_close,not_texted,not_called
62,71,friend,close,not_texted,not_called
22,34,not_friend,not_close,not_texted,not_called
30,67,friend,close,not_texted,not_called
25,73,friend,not_close,not_texted,not_called
48,71,not_friend,not_close,not_texted,not_called
45,64,not_friend,not_close,not_texted,not_called
43,84,not_friend,not_close,not_texted,not_called
17,68,not_friend,not_close,not_texted,not_called
32,51,not_friend,close,not_texted,not_called
11,77,not_friend,not_close,not_texted,not_called
36,63,not_friend,not_close,not_texted,not_called
7,52,friend,close,texted,called
25,51,friend,close,not_texted,not_called
5,32,not_friend,close,not_texted,called
38,63,not_friend,not_close,not_texted,not_called
32,49,friend,not_close,not_texted,not_called
21,68,not_friend,close,not_texted,not_called
48,62,friend,close,not_texted,not_called
45,73,not_friend,not_close,not_texted,not_called
60,65,friend,close,not_texted,not_called
17,63,not_friend,not_close,not_texted,not_called
2,67,friend,close,not_texted,called
14,22,friend,not_close,not_texted,not_called
39,42,not_friend,not_close,not_texted,not_called
7,80,not_friend,not_close,not_texted,not_called
13,43,not_friend,not_close,not_texted,not_called
53,84,not_friend,not_close,not_texted,not_called
42,49,not_friend,not_close,not_texted,not_called
33,58,friend,not_close,not_texted,called
27,30,not_friend,close,not_texted,not_called
1,70,friend,close,not_texted,not_called
68,84,not_friend,not_close,not_texted,not_called
6,24,not_friend,not_close,not_texted,not_called
38,74,not_friend,not_close,not_texted,not_called
6,66,friend,not_close,not_texted,not_called
11,68,not_friend,not_close,not_texted,not_called
19,41,not_friend,not_close,not_texted,not_called
26,75,not_friend,close,not_texted,not_called
49,81,friend,not_close,not_texted,not_called
33,83,not_friend,not_close,not_texted,not_called
30,47,not_friend,close,not_texted,not_called
19,78,friend,not_close,not_texted,not_called
38,58,not_friend,not_close,not_texted,not_called
5,43,friend,close,not_texted,not_called
8,35,not_friend,close,not_texted,not_called
11,17,not_friend,not_close,not_texted,not_called
25,60,not_friend,not_close,not_texted,not_called
8,82,not_friend,not_close,not_texted,not_called
50,68,not_friend,not_close,not_texted,not_called
76,83,friend,not_close,not_texted,not_called
18,22,friend,close,not_texted,called
21,46,not_friend,close,not_texted,not_called
35,74,not_friend,not_close,not_texted,not_called
4,40,not_friend,not_close,not_texted,not_called
12,35,not_friend,close,not_texted,not_called
3,35,not_friend,not_close,not_texted,not_called
3,42,not_friend,not_close,not_texted,not_called
5,10,not_friend,not_close,not_texted,not_called
21,66,not_friend,not_close,not_texted,not_called
31,47,not_friend,close,not_texted,not_called
43,71,friend,not_close,not_texted,not_called
53,59,not_friend,not_close,not_texted,not_called
3,22,not_friend,not_close,not_texted,not_called
3,73,not_friend,not_close,not_texted,not_called
32,64,friend,not_close,not_texted,called
10,18,not_friend,not_close,not_texted,not_called
31,58,friend,close,texted,called
23,44,friend,close,not_texted,called
64,80,friend,not_close,not_texted,not_called
41,81,not_friend,not_close,not_texted,not_called
29,54,friend,not_close,not_texted,not_called
10,34,not_friend,not_close,not_texted,not_called
72,82,friend,not_close,not_texted,not_called
25,46,not_friend,close,not_texted,not_called
9,81,friend,not_close,not_texted,not_called
35,60,not_friend,close,not_texted,not_called
37,45,friend,not_close,not_texted,not_called
36,83,not_friend,not_close,not_texted,not_called
18,31,not_friend,close,not_texted,not_called
46,75,friend,close,not_texted,not_called
21,59,not_friend,close,not_texted,not_called
3,51,not_friend,not_close,not_texted,not_called
5,21,not_friend,close,not_texted,not_called
41,46,not_friend,not_close,not_texted,not_called
57,65,not_friend,close,not_texted,not_called
69,79,not_friend,close,not_texted,not_called
48,83,not_friend,not_close,not_texted,not_called
45,46,not_friend,close,not_texted,not_called
77,80,not_friend,not_close,not_texted,not_called
31,75,not_friend,close,not_texted,not_called
53,66,not_friend,not_close,not_texted,not_called
30,50,not_friend,not_close,not_texted,not_called
9,49,not_friend,not_close,not_texted,not_called
41,56,not_friend,not_close,not_texted,not_called
27,69,not_friend,close,not_texted,not_called
66,70,friend,close,not_texted,not_called
26,53,friend,not_close,not_texted,not_called
12,51,friend,not_close,not_texted,called
30,69,friend,close,not_texted,not_called
6,11,not_friend,not_close,not_texted,not_called
45,70,friend,not_close,not_texted,not_called
32,46,friend,close,not_texted,called
27,45,not_friend,close,not_texted,not_called
76,79,friend,close,not_texted,not_called
1,60,not_friend,close,not_texted,not_called
61,78,not_friend,not_close,not_texted,not_called
15,20,not_friend,close,not_texted,not_called
10,16,not_friend,not_close,not_texted,not_called
23,70,friend,close,not_texted,not_called
43,53,friend,not_close,not_texted,not_called
37,75,not_friend,not_close,not_texted,not_called
62,66,not_friend,close,not_texted,not_called
19,51,not_friend,close,not_texted,not_called
40,56,not_friend,not_close,not_texted,not_called
12,64,not_friend,not_close,not_texted,not_called
41,49,not_friend,not_close,not_texted,not_called
4,33,friend,not_close,not_texted,not_called
78,81,friend,not_close,not_texted,not_called
70,77,not_friend,not_close,not_texted,not_called
44,56,not_friend,close,not_texted,not_called
4,75,not_friend,close,not_texted,not_called
24,84,not_friend,not_close,not_texted,not_called
10,76,not_friend,not_close,not_texted,not_called
56,64,not_friend,not_close,not_texted,not_called
44,76,friend,close,not_texted,not_called
52,61,friend,close,not_texted,not_called
39,69,not_friend,not_close,not_texted,not_called
9,39,friend,not_close,not_texted,not_called
25,29,not_friend,close,not_texted,not_called
49,56,not_friend,not_close,not_texted,not_called
8,13,not_friend,not_close,not_texted,not_called
39,60,friend,not_close,not_texted,not_called
15,44,not_friend,close,not_texted,not_called
4,53,not_friend,not_close,not_texted,not_called
4,24,friend,close,not_texted,called
12,73,friend,not_close,not_texted,not_called
12,22,friend,close,not_texted,not_called
44,78,friend,not_close,not_texted,not_called
28,31,friend,close,not_texted,not_called
4,62,not_friend,close,not_texted,not_called
58,79,not_friend,close,not_texted,not_called
24,73,not_friend,not_close,not_texted,not_called
3,64,not_friend,not_close,not_texted,not_called
44,49,friend,not_close,not_texted,not_called
20,63,not_friend,not_close,not_texted,not_called
26,32,friend,close,not_texted,not_called
47,64,not_friend,close,not_texted,not_called
29,43,friend,close,not_texted,not_called
15,68,not_friend,close,not_texted,not_called
52,76,not_friend,close,not_texted,not_called
43,62,friend,close,not_texted,called
23,45,not_friend,not_close,not_texted,not_called
2,24,not_friend,not_close,not_texted,not_called
15,75,friend,close,not_texted,not_called
28,62,friend,not_close,not_texted,not_called
2,71,friend,close,not_texted,not_called
13,65,not_friend,not_close,not_texted,not_called
79,82,friend,not_close,not_texted,not_called
61,64,not_friend,not_close,not_texted,not_called
38,82,not_friend,not_close,not_texted,not_called
58,66,not_friend,not_close,not_texted,not_called
1,64,not_friend,close,not_texted,not_called
14,81,not_friend,not_close,not_texted,not_called
1,39,not_friend,not_close,not_texted,not_called
18,43,friend,close,not_texted,not_called
11,23,not_friend,not_close,not_texted,not_called
67,68,friend,close,not_texted,not_called
14,41,not_friend,not_close,not_texted,not_called
26,81,not_friend,not_close,not_texted,not_called
8,10,not_friend,not_close,not_texted,not_called
63,83,friend,not_close,not_texted,not_called
55,83,friend,not_close,not_texted,not_called
16,55,not_friend,not_close,not_texted,not_called
9,53,friend,not_close,not_texted,not_called
5,69,friend,close,not_texted,not_called
64,78,not_friend,not_close,not_texted,not_called
19,57,not_friend,not_close,not_texted,not_called
11,21,friend,close,not_texted,called
10,57,not_friend,not_close,not_texted,not_called
7,32,not_friend,close,not_texted,not_called
17,84,not_friend,not_close,not_texted,not_called
5,68,not_friend,close,not_texted,called
18,54,friend,not_close,not_texted,not_called
13,38,not_friend,not_close,not_texted,not_called
23,67,friend,close,not_texted,not_called
43,44,friend,close,not_texted,not_called
32,43,not_friend,close,not_texted,not_called
28,53,friend,not_close,not_texted,not_called
34,57,friend,close,not_texted,not_called
51,59,not_friend,not_close,not_texted,not_called
16,42,not_friend,close,not_texted,not_called
9,71,friend,not_close,not_texted,not_called
24,59,not_friend,not_close,not_texted,not_called
18,78,friend,not_close,not_texted,not_called
7,10,not_friend,not_close,not_texted,not_called
55,65,not_friend,not_close,not_texted,not_called
41,67,not_friend,not_close,not_texted,not_called
21,28,friend,not_close,not_texted,not_called
51,64,not_friend,not_close,not_texted,not_called
9,62,friend,close,not_texted,not_called
7,74,friend,not_close,not_texted,not_called
21,82,not_friend,not_close,not_texted,not_called
16,73,friend,not_close,not_texted,not_called
49,72,friend,not_close,not_texted,not_called
1,24,not_friend,not_close,not_texted,not_called
72,76,not_friend,close,not_texted,not_called
24,44,not_friend,not_close,not_texted,not_called
25,84,not_friend,not_close,not_texted,not_called
56,81,not_friend,not_close,not_texted,not_called
10,46,friend,not_close,not_texted,not_called
17,62,not_friend,not_close,not_texted,not_called
45,72,not_friend,not_close,not_texted,not_called
7,81,not_friend,not_close,not_texted,not_called
14,23,friend,not_close,not_texted,not_called
8,69,not_friend,close,not_texted,not_called
13,42,not_friend,not_close,not_texted,not_called
2,66,friend,not_close,not_texted,not_called
6,27,not_friend,close,not_texted,not_called
42,48,not_friend,close,not_texted,not_called
5,79,not_friend,close,not_texted,not_called
1,73,not_friend,not_close,not_texted,not_called
48,54,not_friend,not_close,not_texted,not_called
68,74,friend,not_close,not_texted,not_called
25,61,not_friend,close,not_texted,not_called
39,55,not_friend,not_close,not_texted,not_called
19,40,friend,not_close,not_texted,not_called
11,14,not_friend,close,not_texted,not_called
30,44,friend,close,not_texted,called
42,82,not_friend,not_close,not_texted,not_called
37,78,not_friend,not_close,not_texted,not_called
6,58,not_friend,not_close,not_texted,not_called
39,41,not_friend,not_close,not_texted,not_called
66,84,not_friend,not_close,not_texted,not_called
8,36,not_friend,close,not_texted,not_called
67,75,friend,close,not_texted,not_called
17,44,friend,not_close,not_texted,not_called
41,72,not_friend,not_close,not_texted,not_called
5,74,not_friend,not_close,not_texted,not_called
2,40,friend,not_close,not_texted,not_called
10,40,friend,not_close,not_texted,not_called
56,78,not_friend,not_close,not_texted,not_called
14,78,friend,not_close,not_texted,not_called
34,75,not_friend,close,not_texted,not_called
5,9,friend,not_close,not_texted,not_called
19,77,friend,not_close,not_texted,not_called
33,69,not_friend,not_close,not_texted,not_called
1,80,friend,not_close,not_texted,not_called
6,47,friend,close,not_texted,called
71,83,friend,not_close,not_texted,not_called
68,69,not_friend,close,not_texted,not_called
8,21,not_friend,close,not_texted,not_called
19,31,not_friend,close,not_texted,not_called
8,74,not_friend,not_close,not_texted,not_called
2,20,not_friend,close,not_texted,not_called
13,73,not_friend,not_close,not_texted,not_called
8,58,not_friend,close,not_texted,not_called
7,25,not_friend,close,not_texted,not_called
11,36,not_friend,close,not_texted,not_called
14,30,friend,close,not_texted,not_called
27,84,not_friend,not_close,not_texted,not_called
26,78,friend,not_close,not_texted,not_called
18,30,friend,close,not_texted,not_called
36,51,not_friend,close,not_texted,not_called
25,47,friend,close,not_texted,not_called
3,50,not_friend,not_close,not_texted,not_called
57,64,friend,not_close,not_texted,not_called
69,80,not_friend,not_close,not_texted,not_called
15,73,not_friend,not_close,not_texted,not_called
45,47,not_friend,close,not_texted,not_called
77,83,friend,not_close,not_texted,not_called
53,61,not_friend,not_close,not_texted,not_called
30,53,not_friend,not_close,not_texted,not_called
32,47,friend,close,not_texted,not_called
40,83,not_friend,not_close,not_texted,not_called
36,70,friend,close,not_texted,not_called
66,71,friend,not_close,not_texted,not_called
12,50,not_friend,not_close,not_texted,not_called
21,58,friend,close,not_texted,not_called
47,84,not_friend,not_close,not_texted,not_called
9,82,not_friend,not_close,not_texted,not_called
27,42,not_friend,close,not_texted,not_called
6,12,not_friend,not_close,not_texted,not_called
22,43,friend,not_close,not_texted,called
11,54,not_friend,not_close,not_texted,not_called
5,59,friend,close,not_texted,not_called
40,79,friend,not_close,not_texted,called
50,70,friend,not_close,not_texted,not_called
37,83,not_friend,not_close,not_texted,not_called
22,35,not_friend,close,not_texted,not_called
33,82,not_friend,not_close,not_texted,not_called
48,76,not_friend,not_close,not_texted,not_called
17,71,friend,not_close,not_texted,not_called
45,65,friend,not_close,not_texted,called
32,50,not_friend,not_close,not_texted,not_called
6,72,friend,close,not_texted,not_called
27,51,not_friend,close,not_texted,not_called
22,59,not_friend,close,not_texted,not_called
25,50,not_friend,not_close,not_texted,not_called
70,82,friend,not_close,not_texted,not_called
21,69,friend,close,not_texted,not_called
38,64,not_friend,not_close,not_texted,not_called
6,29,friend,not_close,not_texted,not_called
9,83,friend,not_close,not_texted,not_called
22,75,not_friend,close,not_texted,not_called
11,78,not_friend,not_close,not_texted,not_called
5,35,friend,close,not_texted,not_called
36,60,friend,not_close,not_texted,not_called
54,61,not_friend,not_close,not_texted,not_called
12,23,friend,close,not_texted,called
29,68,friend,not_close,not_texted,called
15,47,friend,close,not_texted,not_called
25,26,not_friend,not_close,not_texted,not_called
22,58,not_friend,not_close,not_texted,not_called
20,53,not_friend,not_close,not_texted,not_called
4,50,not_friend,not_close,not_texted,not_called
63,68,not_friend,not_close,not_texted,not_called
44,79,friend,close,not_texted,not_called
12,72,not_friend,close,not_texted,not_called
3,23,not_friend,not_close,not_texted,not_called
53,55,not_friend,not_close,not_texted,not_called
18,80,friend,not_close,not_texted,not_called
52,75,not_friend,close,not_texted,not_called
4,18,not_friend,close,not_texted,not_called
3,65,not_friend,not_close,not_texted,not_called
20,62,friend,close,not_texted,not_called
28,32,friend,close,not_texted,not_called
29,44,friend,close,not_texted,not_called
26,33,not_friend,not_close,not_texted,not_called
22,74,not_friend,not_close,not_texted,not_called
52,59,friend,close,not_texted,called
45,49,not_friend,close,not_texted,not_called
37,69,friend,not_close,not_texted,not_called
43,63,not_friend,not_close,not_texted,not_called
38,73,not_friend,not_close,not_texted,not_called
4,43,not_friend,close,not_texted,not_called
76,84,not_friend,not_close,not_texted,not_called
9,14,friend,not_close,not_texted,not_called
18,23,friend,close,not_texted,called
12,34,friend,not_close,not_texted,not_called
50,69,friend,not_close,not_texted,not_called
12,43,friend,not_close,not_texted,not_called
3,43,not_friend,not_close,not_texted,not_called
5,17,friend,not_close,not_texted,not_called
3,34,not_friend,not_close,not_texted,not_called
22,46,not_friend,close,not_texted,not_called
31,46,not_friend,close,not_texted,not_called
52,57,friend,close,texted,called
32,65,friend,not_close,not_texted,not_called
43,70,friend,close,not_texted,called
3,72,not_friend,not_close,not_texted,not_called
31,59,not_friend,close,not_texted,not_called
69,75,not_friend,close,not_texted,not_called
35,69,friend,close,texted,called
31,70,not_friend,close,not_texted,not_called
35,75,not_friend,close,not_texted,not_called
27,73,not_friend,not_close,not_texted,not_called
72,83,not_friend,not_close,not_texted,not_called
10,37,not_friend,not_close,not_texted,not_called
53,72,not_friend,not_close,not_texted,not_called
3,6,friend,not_close,not_texted,not_called
23,60,friend,close,not_texted,not_called
59,75,not_friend,close,not_texted,not_called
43,45,not_friend,close,not_texted,not_called
63,78,not_friend,not_close,not_texted,not_called
13,39,not_friend,not_close,not_texted,not_called
7,13,not_friend,not_close,not_texted,not_called
9,70,friend,not_close,not_texted,not_called
16,43,not_friend,close,not_texted,not_called
15,65,not_friend,close,not_texted,not_called
58,81,not_friend,not_close,not_texted,not_called
59,61,not_friend,not_close,not_texted,not_called
55,64,friend,not_close,not_texted,not_called
61,68,not_friend,close,not_texted,not_called
15,30,not_friend,close,not_texted,not_called
51,63,not_friend,not_close,not_texted,not_called
68,73,not_friend,not_close,not_texted,not_called
9,63,not_friend,not_close,not_texted,not_called
49,71,not_friend,close,not_texted,not_called
41,68,not_friend,not_close,not_texted,not_called
16,72,friend,close,not_texted,not_called
4,35,not_friend,close,not_texted,not_called
23,59,friend,close,not_texted,called
24,47,not_friend,close,not_texted,not_called
34,56,not_friend,close,not_texted,not_called
20,84,not_friend,not_close,not_texted,not_called
1,25,not_friend,close,not_texted,not_called
42,79,friend,close,not_texted,not_called
15,27,not_friend,close,not_texted,not_called
10,15,friend,not_close,not_texted,not_called
37,56,not_friend,not_close,not_texted,not_called
1,8,friend,close,not_texted,not_called
40,69,not_friend,not_close,not_texted,not_called
43,52,friend,not_close,not_texted,not_called
23,84,friend,not_close,not_texted,not_called
63,75,not_friend,not_close,not_texted,not_called
29,59,friend,close,not_texted,not_called
44,48,friend,close,not_texted,not_called
12,65,not_friend,not_close,not_texted,not_called
20,81,not_friend,not_close,not_texted,not_called
4,61,not_friend,close,not_texted,not_called
29,84,not_friend,not_close,not_texted,not_called
4,34,not_friend,close,not_texted,not_called
44,57,not_friend,close,not_texted,not_called
37,76,not_friend,not_close,not_texted,not_called
20,44,friend,close,not_texted,not_called
4,76,not_friend,not_close,not_texted,not_called
15,78,not_friend,not_close,not_texted,not_called
52,62,friend,close,not_texted,not_called
44,77,friend,not_close,not_texted,not_called
24,69,not_friend,not_close,not_texted,not_called
6,7,not_friend,not_close,not_texted,not_called
28,43,friend,close,not_texted,not_called
4,29,not_friend,close,not_texted,not_called
10,79,friend,not_close,not_texted,not_called
17,43,not_friend,not_close,not_texted,not_called
24,30,not_friend,not_close,not_texted,not_called
21,27,friend,close,texted,called
7,79,not_friend,close,not_texted,not_called
33,45,not_friend,not_close,not_texted,not_called
10,41,not_friend,not_close,not_texted,not_called
54,69,not_friend,not_close,not_texted,not_called
46,55,not_friend,close,not_texted,not_called
59,73,not_friend,not_close,not_texted,not_called
49,57,not_friend,not_close,not_texted,not_called
8,11,not_friend,close,not_texted,not_called
34,74,not_friend,not_close,not_texted,not_called
1,81,not_friend,not_close,not_texted,not_called
6,46,friend,not_close,not_texted,called
11,37,not_friend,not_close,not_texted,not_called
23,33,not_friend,not_close,not_texted,not_called
56,68,not_friend,close,not_texted,not_called
14,68,friend,not_close,not_texted,not_called
8,75,not_friend,not_close,not_texted,not_called
8,20,not_friend,close,not_texted,not_called
44,74,friend,not_close,not_texted,not_called
7,69,not_friend,close,not_texted,not_called
51,56,not_friend,close,not_texted,not_called
14,33,not_friend,not_close,not_texted,not_called
7,26,not_friend,not_close,not_texted,not_called
42,73,not_friend,not_close,not_texted,not_called
2,18,not_friend,close,not_texted,not_called
8,59,not_friend,close,not_texted,not_called
34,36,not_friend,close,not_texted,not_called
28,61,friend,not_close,not_texted,not_called
2,27,not_friend,close,not_texted,not_called
24,27,friend,close,texted,called
13,64,not_friend,not_close,not_texted,not_called
1,65,not_friend,close,not_texted,not_called
38,83,not_friend,not_close,not_texted,not_called
42,83,not_friend,not_close,not_texted,not_called
55,73,friend,not_close,not_texted,not_called
1,38,not_friend,not_close,not_texted,not_called
18,44,friend,close,texted,called
55,82,not_friend,not_close,not_texted,not_called
1,78,not_friend,not_close,not_texted,not_called
63,80,friend,not_close,not_texted,not_called
19,74,friend,not_close,not_texted,not_called
11,20,friend,close,not_texted,not_called
9,52,friend,not_close,not_texted,called
16,54,not_friend,not_close,not_texted,not_called
19,54,friend,not_close,not_texted,not_called
26,80,not_friend,not_close,not_texted,not_called
38,54,friend,not_close,not_texted,not_called
7,64,friend,close,not_texted,not_called
14,42,friend,close,not_texted,not_called
10,56,not_friend,not_close,not_texted,not_called
34,66,not_friend,close,not_texted,not_called
79,81,not_friend,not_close,not_texted,not_called
7,48,not_friend,not_close,not_texted,not_called
58,67,friend,close,not_texted,not_called
51,74,not_friend,not_close,not_texted,not_called
60,74,friend,not_close,not_texted,not_called
37,82,not_friend,not_close,not_texted,not_called
19,21,friend,close,not_texted,not_called
11,55,friend,close,not_texted,not_called
5,58,not_friend,close,not_texted,not_called
30,45,not_friend,close,not_texted,not_called
33,67,not_friend,not_close,not_texted,not_called
17,76,not_friend,not_close,not_texted,not_called
48,77,not_friend,not_close,not_texted,not_called
45,66,friend,not_close,not_texted,not_called
17,36,friend,not_close,not_texted,not_called
6,73,not_friend,not_close,not_texted,not_called
31,63,friend,not_close,not_texted,not_called
27,50,not_friend,not_close,not_texted,not_called
8,39,not_friend,not_close,not_texted,not_called
7,9,friend,not_close,not_texted,not_called
36,61,not_friend,close,not_texted,not_called
6,28,friend,not_close,not_texted,not_called
38,65,friend,not_close,not_texted,not_called
71,74,not_friend,not_close,not_texted,not_called
5,34,not_friend,close,not_texted,not_called
11,79,not_friend,not_close,not_texted,not_called
22,29,friend,close,not_texted,not_called
2,69,not_friend,not_close,not_texted,not_called
8,68,friend,not_close,not_texted,not_called
14,63,not_friend,not_close,not_texted,not_called
25,71,not_friend,not_close,not_texted,not_called
60,63,not_friend,not_close,not_texted,not_called
13,41,not_friend,not_close,not_texted,not_called
17,38,not_friend,not_close,not_texted,not_called
2,50,not_friend,not_close,not_texted,not_called
1,72,not_friend,close,not_texted,not_called
19,32,not_friend,close,not_texted,not_called
17,54,not_friend,not_close,not_texted,not_called
21,57,friend,close,not_texted,not_called
11,15,not_friend,close,not_texted,not_called
25,66,friend,close,not_texted,not_called
19,43,not_friend,close,not_texted,not_called
6,60,friend,not_close,not_texted,not_called
42,58,not_friend,close,not_texted,not_called
22,61,not_friend,not_close,not_texted,not_called
39,40,friend,not_close,not_texted,not_called
25,65,not_friend,not_close,not_texted,not_called
8,37,not_friend,not_close,not_texted,not_called
14,75,friend,not_close,not_texted,not_called
14,20,friend,close,not_texted,not_called
72,79,friend,close,not_texted,not_called
51,82,not_friend,not_close,not_texted,not_called
18,20,friend,close,not_texted,not_called
25,31,friend,not_close,not_texted,not_called
4,42,not_friend,close,not_texted,not_called
50,83,not_friend,not_close,not_texted,not_called
12,40,friend,not_close,not_texted,not_called
21,48,not_friend,close,not_texted,not_called
32,79,friend,close,not_texted,called
21,64,not_friend,not_close,not_texted,not_called
3,40,not_friend,not_close,not_texted,not_called
5,16,not_friend,close,not_texted,not_called
52,56,friend,close,not_texted,not_called
31,45,not_friend,close,not_texted,not_called
10,36,not_friend,not_close,not_texted,not_called
37,59,not_friend,not_close,not_texted,not_called
44,81,not_friend,not_close,not_texted,not_called
33,79,not_friend,not_close,not_texted,not_called
69,74,not_friend,not_close,not_texted,not_called
43,73,not_friend,not_close,not_texted,not_called
35,72,friend,close,not_texted,not_called
59,72,not_friend,close,not_texted,not_called
19,69,not_friend,close,not_texted,not_called
57,69,not_friend,close,not_texted,not_called
27,72,not_friend,close,not_texted,not_called
3,7,not_friend,not_close,not_texted,not_called
53,73,not_friend,not_close,not_texted,not_called
3,53,not_friend,not_close,not_texted,not_called
54,73,not_friend,not_close,not_texted,not_called
77,82,not_friend,not_close,not_texted,not_called
78,83,friend,not_close,not_texted,not_called
62,69,not_friend,close,not_texted,not_called
25,40,not_friend,not_close,not_texted,not_called
26,79,not_friend,close,not_texted,not_called
12,42,not_friend,close,not_texted,not_called
76,77,friend,not_close,not_texted,called
31,72,not_friend,close,not_texted,not_called
50,60,not_friend,not_close,not_texted,not_called
69,81,not_friend,not_close,not_texted,not_called
70,80,friend,not_close,not_texted,not_called
57,67,not_friend,close,not_texted,not_called
32,40,friend,not_close,not_texted,not_called
53,60,not_friend,not_close,not_texted,not_called
42,76,not_friend,not_close,not_texted,not_called
40,82,friend,not_close,not_texted,not_called
30,52,friend,close,not_texted,not_called
52,54,friend,not_close,not_texted,not_called
50,59,not_friend,not_close,not_texted,not_called
40,75,friend,not_close,not_texted,not_called
6,13,not_friend,not_close,not_texted,not_called
36,50,not_friend,not_close,not_texted,not_called
18,84,friend,not_close,not_texted,not_called
18,33,not_friend,not_close,not_texted,not_called
27,43,not_friend,close,not_texted,not_called
50,75,not_friend,not_close,not_texted,not_called
12,53,not_friend,not_close,not_texted,not_called
15,26,friend,not_close,not_texted,not_called
